,0,1,2,3,4,5,6,7,8,9
162,0.8970266513422317,0.007405868061028831,,,,,,,,
163,0.550915457845725,,,,,,,,,
164,0.5694203796539369,0.05557454253431693,0.0419439930479949,,,,,,,
165,0.02267587052024911,,,,,,,,,
166,0.24296685274619267,0.11516344612914764,,,,,,,,
167,0.28695091823438956,,,,,,,,,
168,0.18231728966297467,0.5728364312262358,0.47766870538970774,0.34013521928362,,,,,,
169,0.8008501727137052,,,,,,,,,
170,0.3247177665821078,0.06371326727830307,,,,,,,,
171,0.7034056395982908,,,,,,,,,
172,0.17024922028280365,0.3249710478326645,0.8429001096879847,,,,,,,
173,0.010329642106913228,,,,,,,,,
174,0.8701455853383323,0.8003713788399218,,,,,,,,
175,0.5131566187105507,,,,,,,,,
176,0.926828037278947,0.941027500924702,0.12418801673929558,0.164951839212919,0.44149480651415274,,,,,
177,0.17390181734692545,,,,,,,,,
178,0.4429586365767486,0.1361605712561742,,,,,,,,
179,0.8760081135508977,,,,,,,,,
180,0.20348069319856843,0.15050716571724276,0.6368220033867054,,,,,,,
181,0.4292320367348227,,,,,,,,,
182,0.10970703320311725,0.39977129528099264,,,,,,,,
183,0.3360239302659924,,,,,,,,,
184,0.3344268356892377,0.2810632343381223,0.6331439633732763,0.4559560510133537,,,,,,
185,0.5821641753653082,,,,,,,,,
186,0.6654821616060815,0.7723125119024831,,,,,,,,
187,0.9652487768528595,,,,,,,,,
188,0.15395175872636035,0.5689414640245167,0.5016107308553799,,,,,,,
189,0.7427315364239335,,,,,,,,,
190,0.4358656478089158,0.3711975958495757,,,,,,,,
191,0.2916721522753485,,,,,,,,,
192,0.3386366352966793,0.7670291317788156,0.11346240712282829,0.6447651698952409,0.08961845564470294,0.06275544564903057,0.6189581435086399,,,
193,0.08835378663466642,,,,,,,,,
194,0.6879828400277603,0.5453212757417711,,,,,,,,
195,0.014899917402840801,,,,,,,,,
196,0.008820340860648646,0.45397589875282296,0.3090937632179225,,,,,,,
197,0.6045837747535607,,,,,,,,,
198,0.3328009374546844,0.5778221647897558,,,,,,,,
199,0.5131239724789561,,,,,,,,,
200,0.8759550630411401,0.5674863110434254,0.5729589691804174,0.6914842182113843,,,,,,
201,0.8165370096807449,,,,,,,,,
202,0.5399399495328068,0.57096723449061,,,,,,,,
203,0.10260833235100264,,,,,,,,,
204,0.56111399411792,0.09152553633232707,0.3617991344665148,,,,,,,
205,0.6959909568508469,,,,,,,,,
206,0.33454032895617214,0.14877633102662768,,,,,,,,
207,0.2608722565420204,,,,,,,,,
208,0.19042855987459595,0.9522771909440351,0.8890582244293718,0.09113036820424503,0.7673504673080924,,,,,
209,0.3677850537088536,,,,,,,,,
210,0.8451992935341299,0.1385400201168283,,,,,,,,
211,0.6151201340632354,,,,,,,,,
212,0.9808455055006811,0.8856271334788565,0.7794020446646396,,,,,,,
213,0.21448479615257343,,,,,,,,,
214,0.2548844298395987,0.21322822777544959,,,,,,,,
215,0.9588307999244077,,,,,,,,,
216,0.6165434844037848,0.25269198298030726,0.055319276578156606,0.3075941271392457,,,,,,
217,0.8981937559606753,,,,,,,,,
218,0.6402739305063517,0.4914866160797793,,,,,,,,
219,0.33400703859430425,,,,,,,,,
220,0.5153816104810807,0.6565548169936792,0.27621003546138956,,,,,,,
221,0.6199707136661187,,,,,,,,,
222,0.5938528626988413,0.5773477262642438,,,,,,,,
223,0.035006570483845256,,,,,,,,,
224,0.46750385875577405,0.19652044552540915,0.22074918213742656,0.023982639315829335,0.6279148686253117,0.8830945056717547,,,,
225,0.4386143162980213,,,,,,,,,
226,0.19054123832389858,0.6932316207503758,,,,,,,,
227,0.14949092994919377,,,,,,,,,
228,0.4454581051765484,0.08796598944098555,0.6841649198581121,,,,,,,
229,0.6965736979592994,,,,,,,,,
230,0.3536764070400339,0.25023879991618814,,,,,,,,
231,0.33694866062082585,,,,,,,,,
232,0.6609121144960081,0.39086453629159135,0.6774902922247614,0.5852561348506464,,,,,,
233,0.6230729133077603,,,,,,,,,
234,0.0053179190836419865,0.7343722812748482,,,,,,,,
235,0.9468474670394319,,,,,,,,,
236,0.8839697881037049,0.562344854025655,0.9872815249993014,,,,,,,
237,0.8825758316116143,,,,,,,,,
238,0.9675985181839758,0.5725907792296941,,,,,,,,
239,0.9889483474619846,,,,,,,,,
240,0.44517329879915324,0.766518697556644,0.5403315770292063,0.7438064563464128,0.40598356667374447,,,,,
241,0.8686595288157112,,,,,,,,,
242,0.14463754065312362,0.1338338768015771,,,,,,,,
243,0.7013608984872862,,,,,,,,,
244,0.6607447942675625,0.5560119210518838,0.2862876249418874,,,,,,,
245,0.4638451748316219,,,,,,,,,
246,0.35861827198587437,0.5508244813398009,,,,,,,,
247,0.509364848187657,,,,,,,,,
248,0.7368240189217009,0.4844426040536264,0.6441347134072379,0.2761104775340718,,,,,,
249,0.9216203636211959,,,,,,,,,
250,0.2015394765601668,0.7480902330584817,,,,,,,,
251,0.843649400226639,,,,,,,,,
252,0.8948925521172886,0.3956557558495055,0.06668728494455134,,,,,,,
253,0.3489559006133829,,,,,,,,,
254,0.8422375105122137,0.3765194886588439,,,,,,,,
255,0.7584198007890242,,,,,,,,,
256,0.1984366221645577,0.34883964674870094,0.2341142650468746,0.06482711799200347,0.1972662039218822,0.32160818336696007,0.20765128515934128,0.8267396609428458,0.7774385226653909,
257,0.13754083908399917,,,,,,,,,
258,0.6406442217059739,0.2498258016668159,,,,,,,,
259,0.7006909593055172,,,,,,,,,
260,0.22232826071309364,0.1418442185774068,0.6807194214877674,,,,,,,
261,0.8439250647009379,,,,,,,,,
262,0.4986047682622847,0.9923988697015476,,,,,,,,
263,0.9819761777693764,,,,,,,,,
264,0.6176391148541611,0.9501400325489967,0.07967582102818949,0.10740906044537679,,,,,,
265,0.584447556494661,,,,,,,,,
266,0.07006657212665124,0.8007314632618323,,,,,,,,
267,0.986281707189306,,,,,,,,,
268,0.06539113791831819,0.5261162434178628,0.4070613386513203,,,,,,,
269,0.03182110016280215,,,,,,,,,
270,0.7352563347863881,0.1374597815843126,,,,,,,,
271,0.35572143043126003,,,,,,,,,
272,0.22455549074574122,0.4754268934791006,0.34942662131558333,0.6541688389849599,0.8173632773812581,,,,,
273,0.34011198578992996,,,,,,,,,
274,0.5913286008555902,0.19652419866122417,,,,,,,,
275,0.5848027881257364,,,,,,,,,
276,0.8994538931314952,0.8038170911583326,0.5630838384663241,,,,,,,
277,0.016535594770048845,,,,,,,,,
278,0.801418468709162,0.4861541397493382,,,,,,,,
279,0.2575189326477503,,,,,,,,,
280,0.4035150801948706,0.2752760519873486,0.9139593793222851,0.4028977180260228,,,,,,
281,0.17378558285319823,,,,,,,,,
282,0.7012282716380809,0.35229280763004267,,,,,,,,
283,0.22286485881872153,,,,,,,,,
284,0.8566916164308425,0.2937442766682955,0.9112918889727897,,,,,,,
285,0.7502722346822541,,,,,,,,,
286,0.004939161149472793,0.9847473412243427,,,,,,,,
287,0.486818083627487,,,,,,,,,
288,0.5182762467615462,0.05312461643273936,0.027037014673227056,0.5914257946464858,0.5697166596161807,0.6089421576927777,,,,
289,0.4147530558596365,,,,,,,,,
290,0.21172635672782159,0.792256154622715,,,,,,,,
291,0.08879821631110496,,,,,,,,,
292,0.8819617674693141,0.4281715046092578,0.6381175904572908,,,,,,,
293,0.5275386199996467,,,,,,,,,
294,0.14146894627778717,0.4861447305730211,,,,,,,,
295,0.8306444610078735,,,,,,,,,
296,0.37299695069632566,0.7718103012120411,0.5241242348560194,0.129999881420105,,,,,,
297,0.559279831936664,,,,,,,,,
298,0.43481544406716943,0.6291083527592344,,,,,,,,
299,0.5448499732268278,,,,,,,,,
300,0.6158068789520502,0.42808652153478,0.8289446383920215,,,,,,,
301,0.023811363160230026,,,,,,,,,
302,0.9220364235247421,0.3163633931347515,,,,,,,,
303,0.6324336141624362,,,,,,,,,
304,0.21711472676483456,0.3283876251677146,0.2637534975566259,0.006128163422125521,0.9995216008716455,,,,,
305,0.38575517788292324,,,,,,,,,
306,0.9453991048421788,0.6514515267171448,,,,,,,,
307,0.7618286915619491,,,,,,,,,
308,0.987707451747595,0.8712921124780064,0.473902870558667,,,,,,,
309,0.1665081617722799,,,,,,,,,
310,0.9114360101833241,0.22669995031214296,,,,,,,,
311,0.31090251032788696,,,,,,,,,
312,0.0083695940402988,0.38863293042007496,0.9672304650822134,0.8093086923483369,,,,,,
313,0.18252430667276198,,,,,,,,,
314,0.43882924889311725,0.37131794758095327,,,,,,,,
315,0.5759710406789468,,,,,,,,,
316,0.5864220501473256,0.9142619978592166,0.6201365198943126,,,,,,,
317,0.06213025708360065,,,,,,,,,
318,0.44859454394083986,0.5675062140688597,,,,,,,,
319,0.21897139338966554,,,,,,,,,
320,0.5281109312598988,0.3789251854249037,0.5523044050424663,0.25437595652554046,0.68121651210626,0.18665203760092042,0.6018667970858605,,,
321,0.07846338629651062,,,,,,,,,
322,0.21589216230902286,0.6796838194213595,,,,,,,,
323,0.6906909103245763,,,,,,,,,
324,0.5071981309237235,0.9381628850956915,0.5097152752080472,,,,,,,
325,0.5877973804362511,,,,,,,,,
326,0.5464407994427529,0.3954100973032292,,,,,,,,
327,0.57475181607439,,,,,,,,,
328,0.39083529202045386,0.4460922180010084,0.3030200134301607,0.3228576775468228,,,,,,
329,0.16096059459658385,,,,,,,,,
330,0.33161416003240396,0.5277656359267231,,,,,,,,
331,0.5608241015608939,,,,,,,,,
332,0.9250048568167696,0.26967772662899514,0.7844468457001225,,,,,,,
333,0.9153338007949104,,,,,,,,,
334,0.5562994453113713,0.7642240814215812,,,,,,,,
335,0.353152114039345,,,,,,,,,
336,0.1526742664486127,0.16551552051835128,0.8861800728547389,0.255061184728291,0.507555121519042,,,,,
337,0.2841875779973736,,,,,,,,,
338,0.05184482270688029,0.11506812088850016,,,,,,,,
339,0.41936604093711494,,,,,,,,,
340,0.9330622328095075,0.10905797015487995,0.8743702155673737,,,,,,,
341,0.5979070311515505,,,,,,,,,
342,0.8559335907575059,0.28013370062591725,,,,,,,,
343,0.1794220778529959,,,,,,,,,
344,0.746284733335702,0.058144328345941965,0.3417446825520426,0.574318345534887,,,,,,
345,0.2353458493022602,,,,,,,,,
346,0.9644621707648016,0.7936576029678083,,,,,,,,
347,0.7264001519877546,,,,,,,,,
348,0.47040127288310074,0.2144334956106111,0.37453981684898174,,,,,,,
349,0.1751655047552796,,,,,,,,,
350,0.7915067985173599,0.05330335754810622,,,,,,,,
351,0.7073991020748707,,,,,,,,,
352,0.07986692476418666,0.43071991161206236,0.22989094770504892,0.7563572845815527,0.8361749812656598,0.6150860217029813,,,,
353,0.39613315924299286,,,,,,,,,
354,0.5476901049593421,0.09239937931972897,,,,,,,,
355,0.8339306516652097,,,,,,,,,
356,0.9247688410320247,0.6145607150205651,0.010252564317108304,,,,,,,
357,0.6051997840881174,,,,,,,,,
358,0.5915568104163978,0.47151341757565035,,,,,,,,
359,0.21539493179955627,,,,,,,,,
360,0.7236413079544158,0.8378923782177624,0.5673915630575274,0.28903686210166024,,,,,,
361,0.3083242382637964,,,,,,,,,
362,0.9719105987179403,0.09417466495822158,,,,,,,,
363,0.5670755653981067,,,,,,,,,
364,0.5810525418792704,0.9067070063366088,0.5600283297344444,,,,,,,
365,0.1340543939360992,,,,,,,,,
366,0.8958827046422726,0.8968492029533836,,,,,,,,
367,0.5170473568499229,,,,,,,,,
368,0.8747878448203751,0.1913313341495949,0.31917820211978676,0.6440632944709419,0.46461135477551607,,,,,
369,0.37227082192897276,,,,,,,,,
370,0.48041229243226435,0.4152862490113488,,,,,,,,
371,0.2746410863411074,,,,,,,,,
372,0.6802880707773026,0.6059051273906029,0.12781831586449588,,,,,,,
373,0.026457666423419623,,,,,,,,,
374,0.25233960341227935,0.20238654816516266,,,,,,,,
375,0.9915930560719823,,,,,,,,,
376,0.7144005462155579,0.6598059847813582,0.7446595907466245,0.48617025159881655,,,,,,
377,0.11898648712091253,,,,,,,,,
378,0.5237644053927198,0.639775240820045,,,,,,,,
379,0.7084258047102281,,,,,,,,,
380,0.42649241664934234,0.5329264527566031,0.07559526297245323,,,,,,,
381,0.960378215691934,,,,,,,,,
382,0.03736603645138026,0.31828724382853135,,,,,,,,
383,0.9293647395371245,,,,,,,,,
384,0.5189928171437357,0.37431171216740255,0.029198793642589593,0.593860647997186,0.552096405115353,0.1661303938275558,0.011088939452189805,0.29822868586124107,,
385,0.8523749628533723,,,,,,,,,
386,0.65377529590446,0.6785665411427334,,,,,,,,
387,0.24844503132020845,,,,,,,,,
388,0.11226443380802942,0.9603448079448338,0.935719569938212,,,,,,,
389,0.6543771078631382,,,,,,,,,
390,0.6596521479506664,0.5349568634849582,,,,,,,,
391,0.5340110006497435,,,,,,,,,
392,0.4192990269533725,0.6438545676256713,0.8389559588759448,0.5816636284646305,,,,,,
393,0.23360698168187088,,,,,,,,,
394,0.38298917413481204,0.9017347294788087,,,,,,,,
395,0.48192803056121325,,,,,,,,,
396,0.2859509515978803,0.5142370467906481,0.42037483190499825,,,,,,,
397,0.4143679400111986,,,,,,,,,
398,0.8601956129437662,0.5764112776470828,,,,,,,,
399,0.6692464118399581,,,,,,,,,
400,0.11146527908478743,0.696645867655258,0.2717883623123165,0.5790141599150675,0.2903441643588933,,,,,
401,0.826249928799681,,,,,,,,,
402,0.12141007437064366,0.13462930309980425,,,,,,,,
403,0.20358302946079976,,,,,,,,,
404,0.15898509420162144,0.6941432272459793,0.8416039213321367,,,,,,,
405,0.9544303024640987,,,,,,,,,
406,0.7944663929105175,0.6546094824386998,,,,,,,,
407,0.06005885083959095,,,,,,,,,
408,0.028653803015112778,0.6156968478470941,0.7964969814290641,0.027046677164527022,,,,,,
409,0.29790196419151416,,,,,,,,,
410,0.6231726689311163,0.7220770399458362,,,,,,,,
411,0.9531456953689907,,,,,,,,,
412,0.23650447311308032,0.03985283092155456,0.6192037197879097,,,,,,,
413,0.21240102838214103,,,,,,,,,
414,0.33253421051166887,0.7754948585822838,,,,,,,,
415,0.2849130198175892,,,,,,,,,
416,0.6845628948835787,0.25268526999103635,0.4293115361754334,0.5996202308047724,0.11835870781506919,0.7607757643660638,,,,
417,0.37441123885614225,,,,,,,,,
418,0.007449110257157665,0.5255676899161524,,,,,,,,
419,0.04294475456797009,,,,,,,,,
420,0.35211930850435746,0.7724773256920369,0.8955567507122774,,,,,,,
421,0.33535342274389346,,,,,,,,,
422,0.8252253440811211,0.8157216409359924,,,,,,,,
423,0.05592259048532189,,,,,,,,,
424,0.593559297044827,0.2658553564195427,0.5353377327515937,0.021524084875720773,,,,,,
425,0.43166339986322655,,,,,,,,,
426,0.7655754276467722,0.15182219449496204,,,,,,,,
427,0.11202032430163755,,,,,,,,,
428,0.5220289905551357,0.0029276242893023774,0.4609556511691436,,,,,,,
429,0.3739499582194582,,,,,,,,,
430,0.21503969340164575,0.15305889179769705,,,,,,,,
431,0.48494464261333114,,,,,,,,,
432,0.2633483918086882,0.012117235076092858,0.5539725593358412,0.3602661128891764,0.4544969166574693,,,,,
433,0.98952282888311,,,,,,,,,
434,0.2885680964359034,0.5399860739365816,,,,,,,,
435,0.8835403172043149,,,,,,,,,
436,0.7519246987736079,0.4322370158828678,0.5592330054462016,,,,,,,
437,0.2245854592352894,,,,,,,,,
438,0.5685953589274694,0.5308716075469492,,,,,,,,
439,0.07877133844747364,,,,,,,,,
440,0.12471726086971646,0.028210926625681143,0.4352416725477848,0.7480965264636947,,,,,,
441,0.24680370317819,,,,,,,,,
442,0.9661191040923482,0.1143229067988073,,,,,,,,
443,0.6724624601626422,,,,,,,,,
444,0.5809816951212368,0.8485105040720751,0.780444006902728,,,,,,,
445,0.17240299745874388,,,,,,,,,
446,0.18396627469344873,0.650750271281949,,,,,,,,
447,0.13090073855431072,,,,,,,,,
448,0.2087494218414041,0.2856271527871722,0.740236940286873,0.06708730301085841,0.504831322795892,0.30169457132944666,0.6292616722405467,,,
449,0.3297096516112378,,,,,,,,,
450,0.9221175792384289,0.3598865100955958,,,,,,,,
451,0.42444656224943345,,,,,,,,,
452,0.40574546062693106,0.3668420305223785,0.258164625011999,,,,,,,
453,0.1052328682275897,,,,,,,,,
454,0.2690587805188499,0.11222698725009506,,,,,,,,
455,0.7573487262947938,,,,,,,,,
456,0.30775845377828426,0.5183643894392335,0.011377638648235378,0.3492470197306864,,,,,,
457,0.5018903046953532,,,,,,,,,
458,0.09375337080323387,0.11987970060273345,,,,,,,,
459,0.7488490447808973,,,,,,,,,
460,0.33571714867629676,0.8340315436590746,0.44288289839870254,,,,,,,
461,0.8718581416743586,,,,,,,,,
462,0.3471516627375971,0.6772405148283985,,,,,,,,
463,0.14302313347555384,,,,,,,,,
464,0.8645547706454995,0.3945599984550725,0.7440326180183833,0.37209147269561416,0.927511729043739,,,,,
465,0.7405176694686055,,,,,,,,,
466,0.662834071897949,0.7365277237103414,,,,,,,,
467,0.02387856777397801,,,,,,,,,
468,0.30064839274367117,0.2395424729991521,0.7815031091373522,,,,,,,
469,0.24770156148511346,,,,,,,,,
470,0.5990002333937763,0.424742052763305,,,,,,,,
471,0.5287173892048901,,,,,,,,,
472,0.6016113055114913,0.9355643326102758,0.6418111102632142,0.723102227878366,,,,,,
473,0.3931257980838827,,,,,,,,,
474,0.3311168386473159,0.6828362478432923,,,,,,,,
475,0.7515041953928363,,,,,,,,,
476,0.3078102874204913,0.42664854131909913,0.3156921783181631,,,,,,,
477,0.1646192601215556,,,,,,,,,
478,0.22329894520612859,0.35532643029402944,,,,,,,,
479,0.321547442897122,,,,,,,,,
480,0.5103836994369618,0.7792988316672098,0.1367084664516508,0.8438694304112153,0.368592884914256,0.08534130108789229,,,,
481,0.011666948903499952,,,,,,,,,
482,0.21906306390318453,0.9086580465412146,,,,,,,,
483,0.08202537950109667,,,,,,,,,
484,0.46701861264233857,0.5043699491633049,0.23071340922766148,,,,,,,
485,0.25423937895835413,,,,,,,,,
486,0.8939313340380869,0.012358618848539837,,,,,,,,
487,0.16059774737531674,,,,,,,,,
488,0.3914942494069432,0.5438014329855296,0.9935703911498321,0.2111469896960949,,,,,,
489,0.4418453962293599,,,,,,,,,
490,0.9727772708303465,0.670772286696991,,,,,,,,
491,0.4601164654199932,,,,,,,,,
492,0.9096341646300306,0.18725579586433372,0.6760236246403521,,,,,,,
493,0.7666129824706412,,,,,,,,,
494,0.8959807481151348,0.3834829551289727,,,,,,,,
495,0.32405937070786794,,,,,,,,,
496,0.8671734689345154,0.31104726743649724,0.8213857071029391,0.8402731315797816,0.9229627541274774,,,,,
497,0.475799606383413,,,,,,,,,
498,0.42087619798197906,0.4706098932430278,,,,,,,,
499,0.38854428381383777,,,,,,,,,
